CTYDIST,ELEMDIST,DNAME,DCOUNTY,DSUPAREA,DPYC,DPYAV,DPYTATL,DPHONE,DFAX,DELEMSN,DELEMST,DELEMSRS,DELEMSNS,DELEMSTS,DMIDSSN,DMIDSST,DMIDSSRS,DMIDSSNS,DMIDSSTS,DJRSN,DJRST,DJRSRS,DJRSNS,DJRSTS,DHIGHSN,DHIGHST,DHIGHSRS,DHIGHSNS,DHIGHSTS,DTOTSCHL,DTOTTECH,DTOTRES,DTOTNRES,DTOTSTU,PRESTITL,PRESLN,PRESFN,PRESMI,SECTITL,SECLN,SECFN,SECMI,SDLNAME,SDFNAME,SDMINIT,SDSALUAT,DIEMAIL,URL,MO HOUSE DISTRICTS,MO SENATE DISTRICTS,US CONGRESSIONAL DISTRICTS,Location 1,Location 2
8107,,Warsaw R-IX  (008-107),Benton ,F,   A,142724158.00,3.2,6604387120,6604385028,3,69,619,0,619,1,29,350,0,350,0,0,0,0,0,1,39,388,0,388,5,137,1357,0,1357,Mr.,Karr ,Heath ,,Mrs.,Gott ,Claudia ,S,Haley ,James ,,Dr.,jhaley@warsawk12.org,http://www.warsawk12.org,"057, 124, 125","16 , 28 , 31 ",4,"20363 Lane Of Champions
Warsaw 653550248
(38.2203230435181, -93.33646913309127)",P.O. Box 248
18047,,East Carter Co. R-II  (018-047),Carter ,E,   A,29000692.00,2.75,5733225625,5733228586,1,33,356,0,356,1,22,186,0,186,0,0,0,0,0,1,23,224,0,224,3,78,766,0,766,Mr.,Thies ,Ben ,,Mrs.,Sandage ,Linda ,S,Sullivan ,Richard ,,Mr.,rsullivan@ecarter.k12.mo.us,http://www.ecarter.k12.mo.us,"144, 153","25 , 27 , 33 ",8,"24 S Herren Avenue
Ellsinore 639378208
(36.93391470474428, -90.74702549041035)",
110031,,Valley R-VI  (110-031),Washington ,G,   A,21989519.00,3.6969,5737793446,5737793505,2,33,193,0,193,0,0,0,0,0,0,0,0,0,0,1,24,174,8,182,3,57,367,8,375,Mr.,Tedder ,John ,M,Mrs.,Nickelson ,Chris ,,Crocker ,Brad ,T,Mr.,BCROCKER@VALLEY.K12.MO.US,http://www.valley.k12.mo.us/,"117, 120, 144","03 , 16 ",8,"1 Viking Drive
Caledonia 636319535
(37.778372883371844, -90.78019292645216)",
32054,,Osborn R-O  (032-054),DeKalb ,H,   A,9346648.00,5.1995,8166752217,8166752222,1,15,75,0,75,0,0,0,0,0,0,0,0,0,0,1,14,66,0,66,2,29,141,0,141,Mr.,Hamann ,Brice ,,Mrs.,George ,Paula ,,Mefford ,Laurie ,A,Mrs.,MRSMEFFORD.OHS@GAGGLE.NET,http://www.osbornwildcats.org/,"002, 008",12 ,6,"275 Clinton Avenue
Osborn 644747123
(39.75182070141332, -94.35660463564896)",
55104,,Miller R-II  (055-104),Lawrence ,C,   A,43227188.00,3.99,4174523515,4174522709,1,29,291,0,291,0,0,0,0,0,0,0,0,0,0,1,24,242,4,246,2,53,533,4,537,Mr.,Harrington ,Mark ,,Ms.,Sparks ,Barbara ,,Hankins ,Tracey ,,Ms.,thankins@miller.k12.mo.us,http://www.millerschools.org,"127, 130, 157","20 , 29 , 32 ",7,"110 W. Sixth St.
Miller 657079248
(37.22024199809078, -93.84313273478223)",
40104,Y,Laredo R-VII  (040-104),Grundy ,H,   A,5397278.00,6.206,6602862225,6602862226,1,14,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,63,0,63,Mr.,Wilford ,Brad ,,Mrs.,Loyd ,Mona ,E,Casey ,William ,,Mr.,monaloyd04@yahoo.com,,"003, 007","12 , 18 , 21 ",6,"106 W Main
Laredo 646520090
(40.02577570490163, -93.44851017206973)",P.O. Box C
7126,Y,Hudson R-IX  (007-126),Bates ,F,   A,6655647.00,3.78,6604765467,6604765527,1,13,49,21,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,49,21,70,Mr.,Hoagland ,David ,R,Mrs.,Green ,Ladonna ,D,Warmbrodt ,Karen ,M,Mrs.,warmbrod@iland.net,,"057, 125, 126","28 , 31 ",4,"Route 3 Box 32-1
Appleton City 647249405
(38.181739999901254, -94.01754000037056)",
14400,,Mo School For The Deaf  (014-400),Callaway ,D,,,,5735924000,5735922570,1,9,8,0,8,1,15,22,0,22,0,0,0,0,0,1,27,48,0,48,3,51,78,0,78,Mrs.,Ebersole ,Judy ,,Mrs.,Mcgrath ,Barbara ,,Garrison ,Barbara ,,Ms.,barbara.garrison@msd.dese.mo.gov,http://www.msd.k12.mo.us,,,9,"505 E 5th St.
Fulton 652511799
(38.84720396284179, -91.94146230486521)",
14126,,North Callaway Co. R-I  (014-126),Callaway ,D,   A,83364537.00,3.8123,5733862214,5733862169,3,82,730,24,754,0,0,0,0,0,0,0,0,0,0,1,46,414,0,414,4,128,1144,24,1168,Mr.,Love ,Regan ,,Mr.,Starkey ,Scott ,,Thomsen ,Bryan ,,Dr.,bthomsen@nc.k12.mo.us,http://nc.k12.mo.us,"042, 043, 044, 049","10 , 19 ",9,"2690 N Highway 54
Kingdom City 652621816
(38.97052350181614, -91.9004839291708)",
48910,,Lee A. Tolbert Com. Academy  (048-910),Jackson ,B,     ,,,8165610114,8165611015,1,49,523,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,523,0,523,Rev.,Tolbert ,Mark ,C,Mrs.,Tolbert ,Emelda ,,Roper ,Vivian ,A,Mrs.,VROPERLATCA@YAHOO.COM,http://tolbertacademy.org,,,5,"3400 Paseo Boulevard
Kansas City 641092429
(39.06397942282757, -94.56709929390604)",
42124,,Clinton  (042-124),Henry ,F,   A,159800120.00,4.3717,6608852237,6608857033,2,75,867,0,867,1,31,391,1,392,0,0,0,0,0,1,58,529,55,584,4,164,1787,56,1843,Mr.,Garnett ,Dave ,,Mrs.,Harp ,Stephanie ,D,Eaton ,Craig ,D,Dr.,CEATON@CLINTON.K12.MO.US,http://clinton.k12.mo.us/,"054, 057","21 , 31 ",4,"701 S 8th St.
Clinton 647352901
(38.36290602659332, -93.76334083711288)",
90075,Y,Centerville R-I  (090-075),Reynolds ,G,   A,6061167.00,4.0971,5736482285,5736482282,1,11,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,64,0,64,Ms.,Cook ,Christina ,,Mrs.,Johnson ,Susie ,,Meinershagen ,Bobbie ,J,Mrs.,BOBBIE@CES.K12.MO.US,http://www.ces.k12.mo.us,144,03 ,8,"2354 S Green St.
Centerville 636330099
(37.415889999823776, -90.99104000019571)",P.O. Box 99
19148,,Pleasant Hill R-III  (019-148),Cass ,B,   A,138373564.00,4.7345,8165403161,8165405135,3,99,1125,0,1125,1,29,326,1,327,0,0,0,0,0,1,51,694,42,736,5,179,2145,43,2188,Mr.,Burge ,David ,S,Mrs.,Kohler ,Vicki ,L,Townsend ,Wesley ,T,Dr.,wtownsend@pleasanthillschools.com,http://www.pleasanthillschools.com,"033, 055","08 , 31 ",4,"318 Cedar St.
Pleasant Hill 640801227
(38.78644864458556, -94.2723105259218)",
36135,Y,Strain-Japan R-XVI  (036-135),Franklin ,G,   A,11206793.00,3.3142,5736273243,5736273243,1,11,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,60,0,60,Mr.,Cassidy ,Scott ,,Mrs.,Krone ,Amanda ,M,Studdard ,Anita ,,Mrs.,astuddard@centurylink.net,http://www.strainjapan.com/,"061, 062, 119, 120","06 , 16 , 26 ",9,"4640 Highway H
Sullivan 630803215
(38.264473697658815, -91.29784654952141)",
48921,,Pathway Academy  (048-921),Jackson ,B,,,,8169607290,8163336197,1,30,476,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,476,0,476,,Mauer , Steve ,,Mrs.,Robinson ,Marijohn ,,Fleming,Jennifer,,Mrs.,Jennifer.Fleming@pathwayacademy.net,http://pathwayacademy.net,,,5,"2015 E. 72nd Street
Kansas City 641321756
(38.99648530452862, -94.56424844307321)",
41001,,Cainsville R-I  (041-001),Harrison ,H,   A,5329969.00,6,6608935213,6608935713,1,14,61,4,65,0,0,0,0,0,0,0,0,0,0,1,13,45,1,46,2,27,106,5,111,Mr.,Ledgerwood ,Jody ,N,Mrs.,King ,Dawn ,,Smith ,Richard ,,Mr.,rsmith@cainsville.k12.mo.us,,"002, 003",12 ,6,"1308 Depot St.
Cainsville 646320108
(40.43751176288549, -93.7739927973456)",P.O. Box 108
100061,,Scott Co. R-IV  (100-061),Scott ,E,   A,56079780.00,3.17,5735453541,5735453929,1,39,468,0,468,1,27,231,1,232,0,0,0,0,0,2,32,263,11,274,4,98,962,12,974,Mr.,Ward ,Kindel ,,Mrs.,Wadlington ,Tammy ,,Moore ,Don ,,Mr.,DMOORE@KELLY.K12.MO.US,http://www.kelly.k12.mo.us,148,"25 , 27 ",8,"4035 State Highway 77
Benton 637369162
(37.04447603192097, -89.47206346148587)",
106006,Y,Kirbyville R-VI  (106-006),Taney ,C,   A,36722795.00,4.2949,4173378913,4173480794,1,18,140,0,140,1,21,172,0,172,0,0,0,0,0,0,0,0,0,0,2,39,312,0,312,Mr.,France ,Gene ,,Mrs.,Copeland ,Christy ,L,Osbourn ,Jerold ,C,Mr.,CARLESS.OSBOURN@KIRBYVILLE.K12.MO.US,http://www.kirbyville.k12.mo.us,"155, 156",29 ,7,"6225 State Highway 76 E
Kirbyville 656796625
(36.630479063777805, -93.13233431347444)",
96109,,Normandy  (096-109),St. Louis ,A,   U,255942620.00,6.3974,3144930400,3144930475,6,169,2224,0,2224,1,68,1028,0,1028,0,0,0,0,0,2,90,1344,0,1344,9,327,4596,0,4596,Mrs.,Williams ,Sheila ,,Mrs.,Hartman ,Nancy ,,Lawrence ,Stanton ,,Dr.,SLAWRENCE@NORMANDYSD.ORG,http://www.normandysd.org,"073, 074, 076, 084, 085, 086","04 , 14 ",1,"3855 Lucas and Hunt Road
St. Louis 631212919
(38.70231706874455, -90.2920551157647)",
107154,,Licking R-VIII  (107-154),Texas ,G,   A,36617081.00,2.75,5736742911,5736744064,1,36,463,0,463,0,0,0,0,0,0,0,0,0,0,1,37,358,43,401,2,73,821,43,864,Mr.,Smith ,Brad ,,Mrs.,Roberts ,Joey ,,Hood ,John ,W,Dr.,jhood@licking.k12.mo.us,http://licking.k12.mo.us,"142, 143","16 , 33 ",8,"125 College Avenue
Licking 655420179
(37.490149365829346, -91.86116426872185)",P.O. Box 179
5124,,Purdy R-II  (005-124),Barry ,C,   A,25287740.00,3.44,4174423216,4174423963,1,24,235,0,235,1,31,188,0,188,0,0,0,0,0,1,28,222,0,222,3,83,645,0,645,Mr.,Henderson ,Randy ,R,Mrs.,Erwin ,Anna ,M,Chancellor ,Steven ,,Dr.,SCHANCELLOR@PURDY.K12.MO.US,http://purdy.k12.mo.us/,158,29 ,7,"201 S Gabby Gibbons Drive
Purdy 657340248
(36.81593737516678, -93.91875334206331)",P.O. Box 248
94078,,Farmington R-VII  (094-078),St. Francois ,E,   A,317799255.00,3.7648,5737011300,5737011309,6,183,2205,0,2205,1,50,556,0,556,0,0,0,0,0,2,97,1187,0,1187,9,330,3948,0,3948,Ms.,Hahn ,Angela ,,Ms.,Trask ,Brenda ,J,Thomas ,Natalie ,,Dr.,supt@farmington.k12.mo.us,http://www.farmington.k12.mo.us,"115, 116, 117, 145","03 , 27 ",8,"1022 Ste. Genevieve
Farmington 636400570
(37.77787735140939, -90.40862233946052)",P.O. Box 570
80119,,Smithton R-VI  (080-119),Pettis ,F,   A,36694657.00,4.0216,6603435316,6603435389,1,31,346,0,346,0,0,0,0,0,0,0,0,0,0,1,31,253,0,253,2,62,599,0,599,Mr.,Gerke ,Nick ,,Ms.,Barnes ,Linda ,,Kahrs ,Diedrick ,,Mr.,DKAHRS@SMITHTON.K12.MO.US,http://smithton.k12.mo.us/,"048, 051, 052, 054, 058","06 , 19 , 28 ",4,"505 S Myrtle
Smithton 653501038
(38.67911508134696, -93.09312298786868)",
11078,,Mid-Buchanan Co. R-V  (011-078),Buchanan ,H,   A,55945685.00,4.6814,8162381646,8162384150,1,35,382,1,383,0,0,0,0,0,0,0,0,0,0,1,38,335,0,335,2,73,717,1,718,Mr.,Mcclanahan ,Scott ,,Mrs.,Pike ,Gail ,,James ,John ,,Mr.,JJAMES@MIDBUCHANAN.K12.MO.US,http://www.midbuchanan.k12.mo.us/,"009, 011",34 ,6,"3221 S.E. State Route H
Faucett 644488197
(39.631898799190004, -94.80535806053463)",
40101,Y,Spickard R-II  (040-101),Grundy ,H,   P,3873868.00,4.3874,6604856121,6604856179,1,11,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,29,0,29,Mr.,Glenn ,Lindsay ,,Mrs.,Johnson ,Angela ,D,Garrett ,Michael ,C,Mr.,MGARRETT@SPICKARD.K12.MO.US,,"003, 007",12 ,6,"105 N 4th St.
Spickard 646796234
(40.243484416963824, -93.59382498360088)",
15002,,Camdenton R-III  (015-002),Camden ,D,   A,1080266190.00,2.87,5733469213,5733469211,5,205,2342,0,2342,1,58,622,0,622,0,0,0,0,0,2,128,1345,3,1348,8,391,4309,3,4312,Mrs.,Masterson ,Nancy ,A,Mrs.,Leu ,Linda ,,Hadfield ,Tim ,,Dr.,thadfield@camdentonschools.org,http://www.camdentonschools.org,"058, 123, 124, 129","06 , 16 , 28 ",4,"119 Service Road
Camdenton 650201409
(38.00533709675798, -92.73136539187561)",P.O. Box 1409
107155,,Cabool R-IV  (107-155),Texas ,G,   A,43841012.00,3.1637,4179623153,4179625043,1,28,278,0,278,1,27,241,0,241,0,0,0,0,0,1,26,239,0,239,3,81,758,0,758,Mr.,Clary ,Kevin ,,Mrs.,Bradshaw ,Missy ,A,Davis ,Wesley ,L,Dr.,SUPERINTENDENT@CABOOL.K12.MO.US,http://www.cabool.k12.mo.us,"142, 154, 155",33 ,8,"1025 Rogers Avenue
Cabool 656890613
(37.12596217401852, -92.1099396194813)",P.O. Box 613
48911,,B. Banneker Academy  (048-911),Jackson ,B,     ,,,8169260426,8169260115,1,40,361,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,361,0,361,Mr.,Cottrell ,John ,,Mrs.,Peeples ,Joyce ,,Brown ,Marian ,,Dr.,mbrown9139@msn.com,http://bbcatkc.org,,,5,"6401 Rockhill
Kansas City 641312254
(39.011252172249726, -94.57696485656749)",
3032,,Rock Port R-II  (003-032),Atchison ,H,   A,43656823.00,4.9202,6607446298,6607445539,1,27,211,0,211,0,0,0,0,0,0,0,0,0,0,1,26,156,0,156,2,53,367,0,367,Mr.,Oswald ,Brandon ,,Mrs.,Young ,Debbie ,,Kerr ,Alan ,,Mr.,akerr@rockport.k12.mo.us,http://rockport.k12.mo.us/homepage1/frontpage.html,001,12 ,6,"600 S Nebraska St.
Rock Port 644821128
(40.409996887474804, -95.51722513794084)",
50007,,Jefferson Co. R-VII  (050-007),Jefferson ,A,   A,175712567.00,4.5967,6369377940,6369379189,2,44,482,0,482,1,25,239,0,239,0,0,0,0,0,1,27,241,0,241,4,96,962,0,962,Mr.,Null ,Drew ,,Mrs.,Krenzke ,Peggy ,,Johnston ,Clint ,,Mr.,JOHNSTONC@JR7.K12.MO.US,http://www.jr7.k12.mo.us/,"114, 115","03 , 22 ",3,"1250 Dooling Hollow Road
Festus 630284276
(38.1577167778666, -90.34035296452788)",
115914,,Kipp St. Louis  (115-914),St. Louis City ,A,,,,3142238167,3147762041,1,17,259,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,259,0,259,Mrs.,Clark ,Maxine ,,,Casey ,Kerry ,,Garrett,Kelly,,Mr.,KGARRETT@KIPPSTL.ORG,http://www.kippstl.org,,,3,"2647 Ohio Avenue
St. Louis 631182134
(38.604281974330604, -90.22559521779942)",
6104,,Lamar R-I  (006-104),Barton ,C,   A,103522706.00,4.2609,4176823527,4176826013,2,59,618,33,651,1,29,322,0,322,0,0,0,0,0,1,49,388,0,388,4,137,1328,33,1361,Mr.,Norwood ,Dale ,,Mrs.,Nims ,Karen ,L,Wilson ,Dennis ,,Dr.,dwilson@lamar.k12.mo.us,http://www.lamar.k12.mo.us/,"126, 127",31 ,4,"202 W 7th
Lamar 647591285
(37.49949529063966, -94.27750945335293)",
50009,Y,Sunrise R-IX  (050-009),Jefferson ,A,   A,33792453.00,3.958,6365866660,6365863192,1,30,274,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,274,0,274,Mr.,Krodinger ,Neal ,,Mrs.,Honold ,Diana ,,Whitener ,Clay ,,Mr.,cwhitener@sunrise-r9.org,http://sunrise-r9.com,"115, 118",03 ,3,"4485 Sunrise School Road
Desoto 630205140
(38.04507746095901, -90.54894410702764)",
112101,,Fordland R-III  (112-101),Webster ,C,   A,30366847.00,3.5947,4177672298,4177674483,1,27,295,0,295,1,19,139,0,139,0,0,0,0,0,1,24,195,0,195,3,70,629,0,629,Mr.,Brooks ,Robert ,,Mr.,Williams ,Shawn ,,Spacek ,Richard ,D,Mr.,RDSPACEK@FORDLAND.K12.MO.US,http://www.fordland.k12.mo.us,"137, 140, 141, 155","20 , 33 ",4,"1230 School St.
Fordland 656529208
(37.16068722400205, -92.95333452606144)",
42111,,Henry Co. R-I  (042-111),Henry ,F,   A,42096473.00,3.25,6606473533,6606472711,1,35,410,0,410,0,0,0,0,0,0,0,0,0,0,1,28,305,4,309,2,63,715,4,719,Mrs.,Roberts ,Cathy ,,Mrs.,Fosnow ,Crystal ,M,Sandlin ,Kevin ,F,Mr.,sandlink@henrycountyr1.k12.mo.us,http://henrycountyr1.k12.mo.us,"054, 057","21 , 28 , 31 ",4,"210 North St.
Windsor 653601247
(38.53867643229313, -93.52555847889255)",
49148,,Joplin Schools  (049-148),Jasper ,C,   A,810210615.00,3.66,4176255200,4176255210,13,412,3691,1,3692,3,147,1631,0,1631,0,0,0,0,0,1,164,2071,3,2074,17,723,7393,4,7397,Mr.,Steele ,Randy ,,Mrs.,Waldo ,Patricia ,A,Huff ,C ,J,Dr.,pwaldo@joplin.k12.mo.us,http://www.joplin.k12.mo.us,"160, 161, 162, 163",32 ,7,"3901 E 32nd St.
Joplin 648040128
(37.0549058333448, -94.46161639174107)",P.O. Box 128
77101,,Bakersfield R-IV  (077-101),Ozark ,C,   A,12823979.00,3.5523,4172847333,4172847335,1,21,185,0,185,0,0,0,0,0,0,0,0,0,0,1,23,210,6,216,2,44,395,6,401,Mr.,Bales ,Bruce ,,Mrs.,Bridges ,Lola ,J,Britt,Amy,,Mrs.,abritt@BAKERSFIELD.K12.MO.US,http://bakersfield.k12.mo.us,"154, 155",33 ,8,"1201 O Highway
Bakersfield 656090038
(36.53086999995071, -92.10205000030714)",P.O. Box 38
50001,,Northwest R-I  (050-001),Jefferson ,A,   A,542273249.00,4.5034,6366773473,6366775480,7,246,3263,1,3264,2,122,1478,0,1478,0,0,0,0,0,1,153,2110,10,2120,10,521,6851,11,6862,Ms.,Talbott ,Sherri ,K,Mr.,Bonacker ,Gary ,L,Ziegler ,Paul ,,Dr.,pziegler@nwr1.k12.mo.us,http://www.nwr1.k12.mo.us/,"097, 098, 110, 111, 112, 118, 119","03 , 15 , 22 , 26 ",3,"2843 Community Lane
High Ridge 630492337
(38.46299729555895, -90.53463989101729)",
94087,,West St. Francois Co. R-IV  (094-087),St. Francois ,E,   A,44081456.00,4.05,5735627535,5735627510,1,40,517,0,517,1,23,225,0,225,0,0,0,0,0,1,27,303,0,303,3,90,1045,0,1045,Mr.,Forshee ,Brett ,,Mr.,Kearns ,Andy ,,Stevens ,Stacy ,B,Mr.,SSTEVENS@WESTCO.K12.MO.US,http://westco.k12.mo.us,"117, 144",03 ,8,"1124 Main
Leadwood 636531214
(37.86036135109166, -90.59208767628179)",
109002,,Wright City R-II  (109-002),Warren ,D,   A,177168449.00,4.1934,6367457200,6367453613,2,70,709,1,710,1,31,342,0,342,0,0,0,0,0,1,40,451,0,451,4,141,1502,1,1503,Mr.,Jones ,Austin ,H,Ms.,Ruge Olson ,Corri ,,Gaines ,Chris ,O,Dr.,chris.gaines@wrightcity.k12.mo.us,http://www.wrightcity.k12.mo.us/,"041, 042, 063","02 , 10 ",9,"90 Bell Road
Wright City 633903202
(38.83198583816646, -91.04511821685111)",
37037,,Gasconade Co. R-II  (037-037),Gasconade ,D,   A,148504743.00,3.85,5734372177,5734375808,2,76,895,0,895,1,35,441,0,441,0,0,0,0,0,1,51,573,4,577,4,162,1909,4,1913,Mr.,Pohlmann ,Gary ,,Mrs.,Linhardt ,Peggy ,,Brock ,Russ ,E,Dr.,Rbrock@dutchmen.us,http://owensville.k12.mo.us,"061, 062, 119","06 , 16 , 26 ",9,"402 E Lincoln
Owensville 650660536
(38.34498858338401, -91.49663784465241)",P.O. Box 536
27058,,Otterville R-VI  (027-058),Cooper ,D,   A,12927412.00,4.4553,6603664391,6603664293,1,17,140,0,140,0,0,0,0,0,0,0,0,0,0,1,18,103,0,103,2,35,243,0,243,Mr.,Aggeler ,Brian ,J,Mrs.,Hirst ,Judith ,G,Unger ,Matt ,J,Mr.,munger@ottervillervi.k12.mo.us,http://www.ottervillervi.k12.mo.us/,"048, 058","06 , 19 , 28 ",6,"100 Spring St.
Otterville 653480177
(38.704749999712874, -92.99312999994936)",P.O. Box 177
25003,,Clinton Co. R-III  (025-003),Clinton ,H,   A,71455260.00,4.9134,8165392183,8165392412,1,32,340,0,340,1,29,181,0,181,0,0,0,0,0,1,34,260,0,260,3,95,781,0,781,Mr.,Lewis ,Frank ,,Mrs.,Goad ,Sandy ,R,Stucker ,Marcus ,,Dr.,MARCUS.STUCKER@CCR3.K12.MO.US,http://ccr3.k12.mo.us,"008, 011, 012","12 , 34 ",6,"800 W Frost
Plattsburg 644770287
(39.56174603628364, -94.4559797834234)",
48068,,Blue Springs R-IV  (048-068),Jackson ,B,   A,1216723859.00,5.7562,8162241300,8162241310,14,509,6410,0,6410,4,230,3333,3,3336,0,0,0,0,0,3,336,4384,3,4387,21,1075,14127,6,14133,Mr.,Walkup ,Dale ,,Mrs.,Dameron ,Virginia ,,Kinder ,Paul ,,Dr.,PKINDER@BSSD.NET,http://www.bluespringsschools.net,"020, 021, 029, 030, 031, 032, 033","08 , 11 ",6,"1801 N.W. Vesper
Blue Springs 640153219
(39.020578141693534, -94.285422641109)",
4106,,Community R-VI  (004-106),Audrain ,D,   A,27339157.00,4.55,5734926223,5734926268,1,17,127,0,127,0,0,0,0,0,0,0,0,0,0,1,26,169,0,169,2,43,296,0,296,Mr.,Fairchild ,Andrew ,,Mrs.,Curtis ,Rhonda ,,Mack,Cheryl,A,Mrs.,MACK@CR6.NET,http://www.cr6.net/,"040, 042, 043","10 , 18 ",9,"35063 Highway BB
Laddonia 633523017
(39.16277912789453, -91.64545915949337)",
42113,Y,Shawnee R-III  (042-113),Henry ,F,   A,9310086.00,4.458,6608853620,6608853620,1,13,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,61,0,61,Mr.,Driskill ,Brad ,,Mrs.,Campbell ,Tonya ,,Akert ,Nancy ,I,Dr.,akert@shawnee.k12.mo.us,http://tinyurl.com/shawneeschool,"054, 057","21 , 31 ",4,"1193 N Highway 13
Chilhowee 647338106
(38.53151782893991, -93.7616574912447)",
114116,Y,Manes R-V  (114-116),Wright ,C,   A,4685153.00,3.5454,4176685313,4176685537,1,13,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,61,0,61,Mr.,Crisp ,Heath ,,Mr.,Barnes ,Rodney ,,Adams ,Randy ,,Mr.,r5randy@hotmail.com,http://www.schoolweb.missouri.edu/manes.k12.mo.us/,"123, 141, 142","28 , 33 ",8,"8939 Highway 95
Mountain Grove 657112885
(37.37873755283831, -92.35953062269337)",
24090,,Liberty 53  (024-090),Clay ,B,   A,770062710.00,6.095,8167365300,8167365306,11,432,5741,0,5741,2,141,1721,0,1721,2,138,1593,3,1596,3,257,2251,16,2267,18,968,11306,19,11325,Mr.,Connor ,D. Scott ,,Mrs.,Cockrum ,Sandra ,A,Brewer ,Mike ,,Mr.,MBREWER@LIBERTY.K12.MO.US,http://liberty.k12.mo.us/,"016, 017, 020, 038","11 , 12 , 17 ",6,"650 Conistor Lane
Liberty 640684202
(39.237737432108645, -94.45111373178725)",
78001,,North Pemiscot Co. R-I  (078-001),Pemiscot ,E,   A,19063474.00,2.85,5736283471,5736283472,1,15,117,0,117,0,0,0,0,0,0,0,0,0,0,1,18,143,0,143,2,33,260,0,260,Mr.,Hayes ,Gary ,N,Mr.,Angotti ,Danny ,L,Hamilton ,Terry ,G,Mr.,terryh@northpem.k12.mo.us,http://www.northpem.k12.mo.us,"149, 150",25 ,8,"102 School Drive
Wardell 638790038
(36.350947828286465, -89.82222751448434)",P.O. Box 38
39142,,Fair Grove R-X  (039-142),Greene ,C,   A,63252725.00,3.65,4177592233,4177597150,1,37,393,0,393,1,34,372,0,372,0,0,0,0,0,1,36,347,0,347,3,107,1112,0,1112,Mr.,Gilbert ,Mike ,,Mrs.,Durall ,Carol ,,Link ,John ,W,Mr.,linkj@fgsmail.org,http://www.fairgrove.k12.mo.us/,"128, 129, 131, 137","20 , 28 , 33 ",7,"132 N Main St.
Fair Grove 656480367
(37.385714547999974, -93.15120454482192)",P.O. Box 367
55110,,Aurora R-VIII  (055-110),Lawrence ,C,   A,108785818.00,3.593,4176783373,4176784043,3,110,1169,0,1169,0,0,0,0,0,1,32,340,0,340,1,48,593,0,593,5,190,2102,0,2102,Mr.,Sparks ,Don ,,Mrs.,Donley ,Gayle ,L,Decker ,Dan ,,Mr.,DDECKER@HDNET.K12.MO.US,http://www.hdnet.k12.mo.us,"157, 158",29 ,7,"409 W Locust St.
Aurora 656051422
(36.97453438014, -93.72653630165317)",
41002,,South Harrison Co. R-II  (041-002),Harrison ,H,   A,58818443.00,3.67,6604258044,6604257050,2,45,581,0,581,0,0,0,0,0,0,0,0,0,0,1,43,336,0,336,3,88,917,0,917,Mr.,Rainey ,C ,F,Mr.,Guernsey ,Caleb ,,Wilburn ,Donald ,L,Mr.,DWILBURN@SHR2.K12.MO.US,http://www.shr2.k12.mo.us,"001, 002, 003",12 ,6,"3400 Bulldog Avenue
Bethany 644240445
(40.279426675581504, -94.01766893586763)",P.O. Box 445
10092,,Harrisburg R-VIII  (010-092),Boone ,D,   A,35569438.00,4.4886,5738755604,5738758877,1,32,316,1,317,1,15,92,0,92,0,0,0,0,0,1,19,173,1,174,3,66,581,2,583,Mr.,Cochran ,Sean ,,Mrs.,Glydewell ,Sherry ,,Proctor ,Lynn ,L,Mrs.,ProctorL@Harrisburg.K12.MO.US,http://harrisburg.k12.mo.us/,"044, 047","18 , 19 , 21 ",9,"1000 S Harris
Harrisburg 652569894
(39.13414926092365, -92.46233158353584)",
55111,,Verona R-VII  (055-111),Lawrence ,C,   A,24605198.00,3.95,4174982274,4174986590,1,26,259,0,259,0,0,0,0,0,0,0,0,0,0,1,22,181,0,181,2,48,440,0,440,Mr.,Craft ,Donald ,,Ms.,Madewell ,Kristy ,,Sweet ,William ,L,Mr.,wsweet@verona.k12.mo.us,http://schoolweb.missouri.edu/verona.k12.mo.us/,"157, 158",29 ,7,"101 E Ella St.
Verona 657690007
(36.95850855331848, -93.79507175804335)",P.O. Box 7
7125,,Hume R-VIII  (007-125),Bates ,F,   A,7581697.00,4.75,6606437411,6606437506,1,12,91,0,91,0,0,0,0,0,0,0,0,0,0,1,12,64,0,64,2,24,155,0,155,Mr.,Swickhamer ,Stacey ,,Mrs.,Brooks ,Kristy ,L,Quick ,David ,,Mr.,DQUICK@HUMER8.K12.MO.US,http://www.humer8.k12.mo.us,126,31 ,4,"Rr 1 Box 1a
Hume 647529703
(37.974099999615476, -94.56555999969407)",
